nct_id,brief_title,phase,conditions,overall_status,enrollment_count,num_locations,num_countries,countries,start_date,primary_completion_date
NCT07050563,Clinical Evaluation of the Tiaoshen Anti-Cancer Regimen in Treating Psycho-Neurological Symptom Cluster in Ovarian Cancer,NA,"Cancer, Cancer Symptom Clusters",NOT_YET_RECRUITING,316.0,0,0,,2025-10-06,2028-09-01
NCT01783587,Safety Study of Afatinib and Postoperative Radiation Therapy to Treat Head and Neck Cancer,PHASE1,Squamous Cell Carcinoma of the Head and Neck,COMPLETED,29.0,3,1,United States,2013-02,2017-11-20
NCT00267787,Molecular Genetic and Pathological Studies of Anal Tumors,,"Rectal Cancer, Colon Cancer, Colonic Neoplasms, Anal Cancer",TERMINATED,7.0,1,1,United States,2004-09,2012-12
NCT05530421,"Selinexor, Venetoclax, and Dexamethasone (XVenD) in t(11;14)-Positive Relapsed/Refractory Multiple Myeloma",PHASE2,Relapsed and Refractory Multiple Myeloma,RECRUITING,33.0,3,1,United States,2023-03-26,2026-03-26
NCT06759714,"""Studying The Role of Key Epigenetic Mediators in Breast Cancer Patients""",,Breast Cancer,RECRUITING,100.0,1,1,Egypt,2024-11-23,2025-05
NCT03085914,A Study of Epacadostat in Combination With Pembrolizumab and Chemotherapy in Participants With Advanced or Metastatic Solid Tumors (ECHO-207/KEYNOTE-723),PHASE1,Solid Tumor,COMPLETED,70.0,16,1,United States,2017-05-02,2019-01-25
NCT03038516,'Palliative-D' Vitamin D to Palliative Cancer Patients,PHASE2,Vitamin D Deficiency,COMPLETED,244.0,3,1,Sweden,2017-11-01,2020-06-09
NCT06833216,Familial Breast Cancer in China,,"Breast Carcinoma, Genetic Variation",NOT_YET_RECRUITING,500.0,1,1,China,2025-02-28,2025-02-28
NCT03265106,A Clinical Study Evaluating the Safety and Efficacy of BinD19 Treatment in Childhood R/R ALL and Lymphoma Subjects,PHASE1,"Relapsed B-cell Acute Lymphoblastic Leukemia, Childhood, Refractory B-cell Acute Lymphoblastic Leukemia, Childhood, Relapsed/Refractory B-cell Lymphoma, Childhood",UNKNOWN,20.0,1,1,China,2016-11-01,2021-05-30
NCT04873206,Diagnostic and Prognostic Value of PTEN Expression in Functional and Pathological Endometrial Biopsies,,"Endometrial Hyperplasia, Endometrial Adenocarcinoma",COMPLETED,80.0,1,1,Egypt,2020-01-01,2020-06-30
NCT05983406,Role of Doppler Endoscopic Probe in the Diagnosis of Subepithelial Gastrointestinal Lesions.,NA,Subepithelial Tumors of the Upper Gastrointestinal Tract,UNKNOWN,20.0,1,1,Sweden,2023-08-01,2023-12-31
NCT01532804,2nd-line Treatment of Metastatic Colorectal Cancer,PHASE2,Metastatic Colorectal Cancer,TERMINATED,83.0,1,1,France,2011-07-28,2016-05-12
NCT06879704,Radiological Prediction of Response to Neoadjuvant Chemoimmunotherapy for Triple-negative Breast Cancer,NA,Triple Negative Breast Cancer,NOT_YET_RECRUITING,115.0,1,1,France,2025-03-21,2027-12-21
NCT05374304,Decision Making for Older Adults With Cancer,NA,Cancer,COMPLETED,65.0,3,1,United States,2022-07-06,2025-01-22
NCT04847284,Intraoperative Radiotherapy in Patients With Brain Metastases,NA,Brain Metastases,RECRUITING,25.0,1,1,Spain,2021-05-05,2025-12
NCT04741984,Monocyte Antigen Carrier Cells for Newly Diagnosed GBM,PHASE1,"Glioblastoma, Glioma, Malignant",WITHDRAWN,0.0,0,0,,2023-08,2025-05
NCT00514306,Study of Intermittent OSI-906 Dosing,PHASE1,Advanced Solid Tumors,COMPLETED,79.0,2,2,"United Kingdom, United States",2007-07-05,2010-09-20
NCT00868504,Measuring Temperatures of Tissues During Endoscopy,,"Carcinoma, Undifferentiated",UNKNOWN,50.0,1,1,Israel,2009-04,2009-10
NCT01908504,Adaptive Pet Study,NA,"Head and Neck Cancers, Lung and Esophagus Cancers, Anal, Cervix, Vulvar, Vaginal, and Endometrium Cancers",COMPLETED,271.0,1,1,United States,2012-01,2016-09
NCT06169904,B7-Family Score in Urothelial Carcinoma,,Urothelial Carcinoma,COMPLETED,215.0,0,0,,2012-01-25,2020-08-25
NCT05162404,Video Education to Improve Rural Cancer Care Delivery,NA,Cancer,COMPLETED,14.0,1,1,United States,2022-01-05,2023-02-28
NCT03759704,Metabolic Characteristics of Sarcoma In Vivo Using HP 13-C Magnetic Resonance Spectroscopic Imaging (MRSI),,"Sarcoma, Soft Tissue",WITHDRAWN,0.0,1,1,United States,2019-01-01,2021-08-26
NCT07086833,"The Food Environment, Microbial Cysteine Metabolism, and Cancer Disparities",NA,"Colorectal Cancer Risk, Colorectal Cancer Prevention, Colorectal Cancer, Diet Modification, Dietary Intervention, Cancer Prevention",RECRUITING,40.0,2,1,United States,2025-07-30,2027-06-01
NCT04967352,Predicting Chronic Pain Following Breast Surgery,,"Chronic Pain, Opioid Use, Breast Pain, Breast Cancer",UNKNOWN,500.0,1,1,United States,2021-07-19,2023-07-31
NCT04591652,99mTc-MIRC208 SPECT/CT Imaging for HER2-Positive Cancer Patients,NA,Cancer,UNKNOWN,200.0,1,1,China,2020-09-01,2024-08-30
NCT02124252,Community-Driven Cervical Cancer Prevention in Western Kenya,NA,"Human Papilloma Virus Infection, Carcinoma in Situ of Uterine Cervix",COMPLETED,7200.0,1,1,Kenya,2016-01,2016-10
NCT03022747,Optimizing 6-mercaptopurine Therapy in Pediatric Acute Lymphoblastic Leukemia by Using Allopurinol,PHASE2,"Lymphoblastic Leukemia, Acute, Childhood",UNKNOWN,60.0,3,2,"Finland, Sweden",2017-01,2018-12
NCT05087849,Intralesional HPV Vaccine for Condylomata,PHASE1,"Human Papilloma Virus, Warts, Warts, Genital, Condyloma, Condylomata Acuminata",COMPLETED,2.0,1,1,United States,2022-04-15,2024-07-01
NCT04472338,"Prostate Cancer Screening for People at Genetic Risk for Aggressive Disease, PATROL Study",,Prostate Carcinoma,RECRUITING,450.0,8,1,United States,2020-05-21,2030-08-31
NCT06560138,A Trial of SHR-4602 Infusion in Patients With SHR-4602 in Subjects With HER2-expressing or HER2-mutated Locally Advanced or Metastatic Solid Tumors,PHASE1,HER2-expressing or HER2-mutated Locally or Metastatic Solid Tumors,WITHDRAWN,0.0,5,1,Australia,2025-03-01,2025-12-14
NCT01414738,Hippocampal-Avoiding Whole Brain Irradiation With Simultaneous Integrated Boost for Treatment of Brain Metastases,PHASE2,"Brain Neoplasms, Adult, Malignant",COMPLETED,50.0,1,1,United States,2011-10-18,2019-12-16
NCT02114658,Sorafenib Phase II Study for Japanese Anaplastic or Medullary Thyroid Carcinoma Patients,PHASE2,Thyroid Carcinoma,COMPLETED,18.0,5,1,Japan,2014-04-15,2015-02-23
NCT03414658,The AVIATOR Study: Trastuzumab and Vinorelbine With Avelumab OR Avelumab & Utomilumab in Advanced HER2+ Breast Cancer,PHASE2,Breast Cancer,ACTIVE_NOT_RECRUITING,100.0,17,1,United States,2018-06-21,2023-05-01
NCT04523402,Neoadjuvant Therapy for Resectable Intrahepatic Cholangiocarcinoma With High Predict Risk of Lymph Node Metastasis,PHASE2,Intrahepatic Cholangiocarcinoma Recurrent,UNKNOWN,100.0,0,0,,2020-12-31,2022-12-31
NCT05536102,The Effectiveness and Safety of XELOX and Tislelizumab + PLD for Resectable Gastric Cancer (LidingStudy),PHASE2,Gastric Cancer,RECRUITING,38.0,1,1,China,2022-09-05,2023-09-30
NCT00953537,Predicting Response to Capecitabine in Women With Metastatic Breast Cancer,NA,Breast Cancer,COMPLETED,303.0,1,1,France,2009-01,2011-01
NCT06520345,The Study of 177Lu-TLX591 Plus SOC Versus SOC Alone in Patients With mCRPC (ProstACT Global),PHASE3,Metastatic Castration-resistant Prostate Cancer,RECRUITING,430.0,15,3,"Australia, New Zealand, United States",2024-07-26,2027-12
NCT01287845,PET/CT (Positron Emission Tomography/Computed Tomography) Imaging for Safety and Tolerability and Diagnostic Performance of BAY1075553 in Patients With Prostate Cancer and Healthy Volunteers,PHASE1,Diagnostic Imaging,COMPLETED,14.0,2,2,"Austria, United States",2011-02,2011-10
NCT00935545,Study of Peptide Vaccination With Tumor Associated Antigens Mixed With Montanide in Patients With CNS Tumors,PHASE1,"Tumors, Central Nervous System",COMPLETED,15.0,1,1,United States,2009-07,2014-01
NCT03857737,Endoscopic Submucosal Dissection Versus Surgery in the Treatment of Early Gastric Cancer,NA,Early Gastric Cancer,NOT_YET_RECRUITING,300.0,1,1,China,2019-03-01,2029-12-31
NCT05278195,Assessing the Prognosis of TACE in Combination With PD-1/PD-L1 Inhibitors and Molecular Target Therapies for HCC by Using Clinical and Imaging Biomarkers,,Hepatocellular Carcinoma,UNKNOWN,300.0,1,1,China,2022-04-01,2022-12-01
NCT04801095,A Phase I Study of WM-S1-030 in Patients With Advanced Solid Tumors,PHASE1,"Advanced Solid Tumor, Metastatic Solid Tumor, Colorectal Cancer, Lung Cancer, Pancreatic Cancer, Cholangiocarcinoma, Head and Neck Cancer",UNKNOWN,100.0,6,2,"Australia, South Korea",2021-07-14,2025-08-08
NCT03523195,Exercise Intervention After Cancer Treatment for Improving Health in Stage II-III Breast Cancer Survivors,NA,"Anatomic Stage II Breast Cancer AJCC v8, Anatomic Stage IIA Breast Cancer AJCC v8, Anatomic Stage IIB Breast Cancer AJCC v8, Anatomic Stage III Breast Cancer AJCC v8, Anatomic Stage IIIA Breast Cancer AJCC v8, Anatomic Stage IIIB Breast Cancer AJCC v8, Anatomic Stage IIIC Breast Cancer AJCC v8, Cancer Survivor, Estrogen Receptor Positive, HER2/Neu Negative, Progesterone Receptor Positive, Prognostic Stage II Breast Cancer AJCC v8, Prognostic Stage IIA Breast Cancer AJCC v8, Prognostic Stage IIB Breast Cancer AJCC v8, Prognostic Stage III Breast Cancer AJCC v8, Prognostic Stage IIIA Breast Cancer AJCC v8, Prognostic Stage IIIB Breast Cancer AJCC v8, Prognostic Stage IIIC Breast Cancer AJCC v8, Sedentary Lifestyle",COMPLETED,20.0,1,1,United States,2018-04-18,2019-07-15
NCT04170595,Clinical Study of Recombinant Anti-HER2 Humanized Monoclonal Antibody for Injection,PHASE1,HER2-positive Breast Cancer,UNKNOWN,132.0,1,1,China,2014-03-28,2021-12
NCT05616195,Application of 3D Printed Prosthesis in Limb Salvage Surgery for Bone Tumors,,Malignant Tumor,NOT_YET_RECRUITING,80.0,1,1,China,2024-12-28,2032-11-30
NCT00561795,Feasibility Study of Pazopanib in Combination With Chemotherapy in Gynaecological Tumors,PHASE2,"Primary Peritoneal Carcinoma, Tumor, Epithelial Ovarian Cancer, Uterine Disease, Cervix Diseases, Neoplasms, Ovarian, Cancer",COMPLETED,12.0,5,2,"France, Germany",2007-09,2008-04
NCT00172575,Differentiation of Malig. & Ben. Solitary Pulm. Nodules & Prediction of Clin. Outcome Using Perfus. Analysis of DCEMRI,,Lung Neoplasms,UNKNOWN,60.0,1,1,Taiwan,2004-12,
NCT04296175,Carboplatin Intensified Chemotherapy for TRIple NEgative Breast Cancer(CITRINE),PHASE3,Triple-negative Breast Cancer,ACTIVE_NOT_RECRUITING,808.0,1,1,China,2020-03-05,2025-03-10
NCT02568839,Neoadjuvant Response-guided Treatment of HER2 Positive Breast Cancer,PHASE2,"Early-Stage Breast Carcinoma, HER-2 Positive Breast Cancer",ACTIVE_NOT_RECRUITING,202.0,7,1,Sweden,2014-11,2019-02
NCT05680675,Dual-Tracer Theranostic PET,NA,"Neuroendocrine Tumors, Prostate Cancer",COMPLETED,50.0,1,1,United States,2022-12-08,2024-06-04
NCT05826275,Phase 1 Trial in Patients With Human Papillomavirus (HPV)-Associated Cancer,PHASE1,HPV Associated Cancers,COMPLETED,28.0,5,1,United States,2023-06-20,2025-05-28
NCT05190575,TST001 in Patients With CLDN18.2 Positive Previously Treated Advanced Biliary Tract Cancer,PHASE2,Biliary Tract Neoplasms,COMPLETED,8.0,1,1,China,2022-01-14,2023-05-06
NCT03148275,"Trametinib in Treating Patients With Epithelioid Hemangioendothelioma That is Metastatic, Locally Advanced, or Cannot Be Removed by Surgery",PHASE2,"Locally Advanced Epithelioid Hemangioendothelioma, Metastatic Epithelioid Hemangioendothelioma, Unresectable Epithelioid Hemangioendothelioma",COMPLETED,44.0,36,1,United States,2017-06-20,2023-06-23
NCT05043857,Stereotactic PAncreatic RadioTherapy Adjuvant Therapy,NA,Pancreas Cancer,ACTIVE_NOT_RECRUITING,50.0,1,1,Italy,2021-07-06,2025-07
NCT04191057,Determining Normal Range for Free Light Chains in Serum Among Twins,NA,Multiple Myeloma,COMPLETED,32.0,1,1,United States,2018-08-15,2024-01-01
NCT00795457,Effects of Vaccinations With HLA-A2-Restricted Glioma Antigen-Peptides in Combination With Poly-ICLC for Adults With High-Risk WHO Grade II Astrocytomas and Oligo-Astrocytomas,EARLY_PHASE1,"Astrocytoma, Oligo-Astrocytoma, Glioma",COMPLETED,13.0,2,1,United States,2009-01,2013-02
NCT00073957,Y 90 Ibritumomab Tiuxetan &Rituximab Relapsed or Refractory Diffuse Large B-Cell Non-Hodgkin's Lymphoma,PHASE2,Lymphoma,COMPLETED,25.0,2,1,United States,2003-12,2012-01-01
NCT04054557,"Patient Reported Outcomes, Smart Pill Bottle and Teleheath for Endocrine Therapy Adherence",NA,"Stage 0 Breast Cancer AJCC v6 and v7, Stage I Breast Cancer AJCC v7, Stage IA Breast Cancer AJCC v7, Stage IB Breast Cancer AJCC v7, Stage II Breast Cancer AJCC v6 and v7, Stage IIA Breast Cancer AJCC v6 and v7, Stage IIB Breast Cancer AJCC v6 and v7, Stage IIIA Breast Cancer AJCC v7, Stage IIIB Breast Cancer AJCC v7, Stage IIIC Breast Cancer AJCC v7, Stage III Breast Cancer AJCC v7",ACTIVE_NOT_RECRUITING,305.0,5,1,United States,2019-07-31,2024-12-31
NCT01975701,A Phase 2 Study of BGJ398 in Patients With Recurrent GBM,PHASE2,Recurrent Glioblastoma or Other Glioma Subtypes,COMPLETED,26.0,17,6,"Australia, Belgium, Netherlands, Spain, Switzerland, United States",2013-12-09,2018-10-03
NCT00098501,CCI-779 and EKB-569 in Treating Patients With Advanced Solid Tumors,PHASE1,"Unspecified Adult Solid Tumor, Protocol Specific",COMPLETED,42.0,1,1,United States,2004-10,2007-10
NCT00303901,Cryotherapy in Treating Patients With Primary Lung Cancer or Lung Metastases That Cannot Be Removed By Surgery,NA,"Lung Cancer, Metastatic Cancer",COMPLETED,40.0,1,1,United States,2005-11,2011-07
NCT06203912,Donor Immune Cells (TGFbi NK Cells) and Isatuximab for the Treatment of Relapsed or Refractory Multiple Myeloma,PHASE1,"Recurrent Multiple Myeloma, Refractory Multiple Myeloma",ACTIVE_NOT_RECRUITING,3.0,1,1,United States,2024-03-05,2026-01-31
NCT00191412,A Study of Pemetrexed in the Treatment of Patients With Advanced Metastatic Cancer of the Liver,PHASE2,Liver Cancer,COMPLETED,41.0,1,1,United States,2005-01,
NCT05201612,Pembrolizumab and Olaparib in Homologous-recombination Deficient (HRD) Advanced Colorectal Cancer (CRC).,PHASE2,Metastatic Colorectal Cancer,UNKNOWN,40.0,15,1,Spain,2022-07-07,2024-09
NCT04812912,Changes in Reproductive and Sexual Health in People With Early Onset Colorectal Cancer,,"Colorectal Cancer, Colorectal Neoplasms, Colorectal Carcinoma",RECRUITING,120.0,7,1,United States,2021-03-18,2026-03-18
NCT00639730,Use of the Atkins Diet for Children With Sturge Weber Syndrome,PHASE1,"Epilepsy, Sturge Weber Syndrome",COMPLETED,5.0,1,1,United States,2006-05,2010-03
NCT03424928,A Pilot Bioequivalence Study of Pomalidomide,PHASE1,Bioequivalence,COMPLETED,12.0,1,1,China,2018-01-19,2018-01-29
NCT07040228,A Phase Ib/II Clinical Study of Regorafenib Combined With Toripalimab and Albumin-bound Paclitaxel for the Third-line Treatment of Advanced Pancreatic Cancer,PHASE1,Pancreatic Cancer Metastatic,RECRUITING,23.0,1,1,China,2025-05-26,2027-05-30
NCT00054028,Suramin and Paclitaxel in Treating Women With Stage IIIB-IV Breast Cancer,PHASE1,"Recurrent Breast Cancer, Stage IIIB Breast Cancer, Stage IV Breast Cancer",COMPLETED,31.0,1,1,United States,2002-12,2008-03
NCT01823107,Feasibility Study of Meso BioMatrix Device for Breast Reconstruction,NA,Breast Cancer,COMPLETED,25.0,6,1,United States,2012-10,2017-06
NCT01413607,The Use of Self Retaining Sutures in Open and Laparoscopic Partial Nephrectomy,PHASE4,Kidney Neoplasms,TERMINATED,65.0,1,1,Canada,2011-09,2012-02
NCT04905407,Tamibarotene Plus Venetoclax/Azacitidine in Participants With Newly Diagnosed Acute Myeloid Leukemia (AML),PHASE2,Acute Myeloid Leukemia,TERMINATED,66.0,28,2,"France, United States",2021-08-26,2024-08-12
NCT02213692,Comparative Study on Liver Resection Between Harmonic Scalpel Versus Crush-clamping Method,,Hepatic Neoplasms,TERMINATED,120.0,1,1,China,2014-05,2015-10
NCT00928707,Phase II Study of GIVINOSTAT (ITF2357) in Combination With Hydroxyurea in Polycythemia Vera,PHASE2,Polycythemia Vera,COMPLETED,45.0,22,1,Italy,2009-06,2011-07
NCT05194111,Treating Heart Dysfunction Related to Cancer Therapy With Sacubitril/Valsartan,PHASE1,"Heart Failure, Heart Dysfunction",RECRUITING,53.0,1,1,United States,2022-08-11,2026-11-30
NCT03855371,Mutant p53-based Personalized Trial Using Decitabine and Arsenic Trioxide on AML/MDS,PHASE1,"P53 Mutation, Myeloid Malignancy, MDS, Aml",UNKNOWN,5.0,1,1,China,2018-01-10,2023-07
NCT06935071,Endoprosthetic Replacement for Pathological Fractures of the Hip: A 35-year Update,,"Hip Fractures, Hip Fracture Pathologic, Pathological Fracture, Pathological Fracture of Hip",ACTIVE_NOT_RECRUITING,300.0,1,1,United States,2016-08-04,2026-08-04
NCT01618344,Smart-phone Application to Promote Medication Adherence in Adolescents and Young Adults (AYA) With Cancer,,Neoplasms,COMPLETED,32.0,1,1,United States,2012-05,2016-12
NCT02078544,Integrated Molecular Analysis of Cancer (IMAC),,Cancer,UNKNOWN,1800.0,1,1,Singapore,2013-12,2024-12
NCT01630564,Donor Cord Blood T-Cell Infusion After Stem Cell Transplant in Treating Patients With Relapsed Hematological Malignancies,PHASE1,Hematopoietic and Lymphoid Cell Neoplasm,TERMINATED,2.0,1,1,United States,2013-03-11,2018-05-30
NCT05923164,"Reliability And Validity Study Of ""The Evaluation Tool For Myofascial Adhesions In Patients After Breast Cancer"" In Turkish Language",,"Breast Cancer, Upper Extremity Dysfunction, Tissue Adhesion",UNKNOWN,88.0,1,1,Turkey (Türkiye),2023-08-30,2024-05-30
NCT00948064,Vorinostat in Combination With Azacitidine in Patients With Newly-Diagnosed Acute Myelogenous Leukemia (AML) or Myelodysplastic Syndrome (MDS),PHASE2,Leukemia,COMPLETED,110.0,1,1,United States,2009-09-08,2015-04
NCT06244264,The Safety and Efficacy of Autologous Transfusion in Spinal Surgery for Lung Cancer With Spinal Metastasis,NA,"Spinal Metastases, Blood Transfusion Complication, Lung Cancer, Surgery, Autologous Blood Transfusion",RECRUITING,118.0,1,1,China,2024-03-15,2025-12-31
NCT01088464,Study of IMC-11F8 in Participants With Advanced Solid Tumors,PHASE1,Neoplasms,COMPLETED,15.0,1,1,Japan,2010-01,2012-02
NCT06717464,Toripalimab Combined With Capecitabine as Postoperative Adjuvant Therapy for Patients With Resectable Advanced Extrahepatic Biliary Tract Cancer,PHASE2,"Gallbladder Cancer, Hilar Cholangiocarcinoma, Distal Cholangiocarcinoma",ACTIVE_NOT_RECRUITING,110.0,1,1,China,2024-11-12,2026-12-31
NCT00430664,A Comparative Study of the Safety and Efficacy of Face Talc Slurry and Iodopovidone for Pleurodesis,NA,"Malignant Pleural Effusions, Recurrent Pleural Effusions, Primary Spontaneous Pneumothorax, Secondary Spontaneous Pneumothorax",UNKNOWN,100.0,1,1,India,2006-01,
NCT01431664,AT9283 in Treating Young Patients With Relapsed or Refractory Acute Leukemia,PHASE1,Leukemia,COMPLETED,7.0,5,1,United Kingdom,2011-09,2014-07
NCT02934464,Assessment of Ramucirumab Plus Paclitaxel as Switch MANteInance Versus Continuation of First-line Chemotherapy in Patients With Advanced HER-2 Negative Gastric or Gastroesophageal Junction Cancers,PHASE3,Stomach Neoplasms,UNKNOWN,280.0,1,1,Italy,2016-12,2021-12
NCT00057564,A Study of Combination Thalidomide Plus Dexamethasone Therapy vs. Dexamethasone Therapy Alone in Previously Untreated Subjects With Multiple Myeloma,PHASE3,Multiple Myeloma,COMPLETED,470.0,99,16,"Australia, Belgium, Bulgaria, Canada, Germany, Hungary, Ireland, Israel, Italy, Poland, Russia, Spain, Switzerland, Ukraine, United Kingdom, United States",2003-02,2006-04
